ID,Name,Description,Type,Lat,Lon,URL,Region,State / Province,Provider,Provider Type,broken asset,Provider URL,Measurements
STS_X_284,Eastern Gotland Ba,Eastern Gotland Basin,Ship-based Time Series,57.000000 :: 57.010000,20.200000 :: 20.210000,,"Baltic Sea, North Atlantic Ocean",Latvia,NA,unassigned,,,"Ammonium Concentration, Chlorophyll, Cyanobacteria, Nitrate, Nitrite Concentration, Oxygen Concentration, Phosphate Concentration, Phytoplankton, Salinity, Silicate Concentration, Water Depth, Water Temperature, Zooplankton"
STS_X_301,Eastern Scotian Sh,Eastern Scotian Shelf (Louisbourg Line),Ship-based Time Series,45.100000 :: 45.110000,-59.100000 :: -59.090000,,"Northwest Atlantic Shelf, North Atlantic Ocean",Canada,NA,unassigned,,,"Ammonium Concentration, Bacteria, Chlorophyll, Cyanobacteria, Nitrate, Nitrite Concentration, Oxygen Concentration, Particulate Organic Carbon, Particulate Organic Nitrogen, Particulate Organic Phosphorus, Phosphate Concentration, Salinity, Silicate Concentration, Water Depth, Water Temperature"
STS_X_419,Egi,Egi,Ship-based Time Series,-43.330000 :: -43.320000,-65.030000 :: -65.020000,,South Atlantic Ocean,Argentina,NA,unassigned,,,"Chlorophyll, pH, Phytoplankton, Primary production, Salinity, Water Depth, Water Temperature, Zooplankton"
M_654,El Manzano,El Manzano,Mooring,-42.0566,-72.6419,http://www.eula.cl/musels/english/,South Pacific Ocean,Chile,NA,unassigned,,http://www.eula.cl/musels/english/,"Chlorophyll, Oxygen Concentration, pH, Salinity, Water Temperature"
M_118,Ensenada,Ensenada,Mooring,31.75,-116.95,http://www.uabc.mx,North Pacific Ocean,Mexico,UABC,unassigned,,http://www.uabc.mx,"Bacteria, Chlorophyll, Colored DOM, Phytoplankton, Salinity, Turbidity, Water Temperature"
STS_X_496,Ensenada,Ensenada,Ship-based Time Series,31.200000 :: 31.210000,-116.000000 :: -115.990000,,"Mexico, North Pacific Ocean",Mexico,NA,unassigned,,,"Alkalinity (total), Ammonium Concentration, Bacteria, Chlorophyll, Cyanobacteria, Dissolved Inorg. Carbon, Dissolved Organic Carbon, Dissolved Organic Nitrogen, Dissolved Organic Phosphorus, Nitrate, Nitrite Concentration, Oxygen Concentration, Particulate Organic Carbon, Particulate Organic Nitrogen, Particulate Organic Phosphorus, pH, Phosphate Concentration, Phytoplankton, Primary production, Salinity, Silicate Concentration, Water Depth, Water Temperature"
FOTS_22,Ensenada time seri,Ensenada time series,Fixed Ocean Time Series,31.68,-116.68,http://www.uabc.mx,North Pacific Ocean,Mexico,Cicese,unassigned,,http://www.uabc.mx,"Alkalinity (total), Dissolved Inorg. Carbon"
FOTS_23,Esa'Ala,Esa'Ala,Fixed Ocean Time Series,-9.7381,150.8212,http://aims.gov.au/,"Solomon Sea, South Pacific Ocean",Australia,AIMS,unassigned,,http://aims.gov.au/,"Alkalinity (total), pH, Salinity, Water Temperature"
VOS_250,Explorer of the Se,Explorer of the Seas,Volunteer Observing Ship,18.043 :: 40.518,-73.994 :: -63.417,http://www.aoml.noaa.gov/ocd/gcc/explorer_introduction.php,North Atlantic Ocean,US,"NOAA, AOML",unassigned,,http://www.aoml.noaa.gov/ocd/gcc/explorer_introduction.php,"CO2 Water, Salinity, Water Temperature"
STS_210,Extended Halifax L,Extended Halifax Line (Scotian Shelf/Slope/Rise),Ship-based Time Series,40.68 :: 44.27,-63.32 :: -60.21,http://www.bio-iob.gc.ca/science/research-recherche/ocean/variability-variabilite/labrador/carbon-carbone-eng.php,North Atlantic Ocean,Canada,BIO,unassigned,,http://www.bio-iob.gc.ca/science/research-recherche/ocean/variability-variabilite/labrador/carbon-carbone-eng.php,"Alkalinity (total), Chlorophyll, Dissolved Inorg. Carbon, Oxygen Concentration, pH, Salinity, Water Temperature"
STS_211,FICARAM,FICARAM,Ship-based Time Series,-50.70667 :: 36.168,-57.00217 :: -5.36617,http://catarina.iim.csic.es/,South Atlantic Ocean,Spain,CSIC-IIM,unassigned,,http://catarina.iim.csic.es/,"Alkalinity (total), CO2 Water, Dissolved Inorg. Carbon, Nitrate, Nitrite Concentration, Oxygen Concentration, pH, Phosphate Concentration, Salinity, Silicate Concentration, Water Temperature"
VOS_266,FRS Scotia,FRS Scotia,Volunteer Observing Ship,58.05 :: 61.05,-7.816666667 :: -0.25,http://www.noc.soton.ac.uk/,North Atlantic Ocean,UK,MSS,unassigned,,http://www.noc.soton.ac.uk/,"Alkalinity (total), Chlorophyll, CO2 Water, Dissolved Inorg. Carbon, Oxygen Concentration, Salinity, Turbidity, Water Temperature"
FBO_Fannybay1,Fanny Bay Oysters,"Fanny Bay Oysters, Baynes Sound",Fixed Ocean Time Series,49.4716,-124.7927,http://www.fannybayoysters.com/,"The Coastal Waters of Southeast Alaska and British Columbia, North Pacific Ocean",Canada,Hakai,Industry,,http://www.fannybayoysters.com,"Alkalinity (total), CO2 Water, Dissolved Inorg. Carbon, Omega - Aragonite Sat., pH, Salinity, Water Temperature"
STS_X_338,Faroe Islands Shel,Faroe Islands Shelf (Faroe Islands),Ship-based Time Series,61.900000 :: 61.910000,-6.800000 :: -6.790000,,"Nordic and Barents Seas, North Atlantic Ocean",Faroe Islands,NA,unassigned,,,"Chlorophyll, Nitrate, Nitrite Concentration, Silicate Concentration, Water Temperature, Zooplankton"
M_574,Firth of Thames,Firth of Thames,Mooring,-37.027,175.368,https://www.niwa.co.nz/,"Firth (ie coastal), South Pacific Ocean",New Zealand,NIWA,unassigned,,https://www.niwa.co.nz/,"Alkalinity (total), Chlorophyll, Dissolved Inorg. Carbon, Dissolved Organic Carbon, Oxygen Concentration, Salinity, Turbidity, Water Temperature"
STS_605,Flemish Cap,Flemish Cap,Ship-based Time Series,47.0 :: 47.0,-50.667 :: -43.0,http://www.meds-sdmm.dfo-mpo.gc.ca/isdm-gdsi/azmp-pmza/index-eng.html,"Northwest Atlantic Shelf, North Atlantic Ocean, North Atlantic Ocean",Canada,DFO,unassigned,,http://www.meds-sdmm.dfo-mpo.gc.ca/isdm-gdsi/azmp-pmza/index-eng.html,"Alkalinity (total), Ammonium Concentration, Chlorophyll, Dissolved Inorg. Carbon, Nitrate, Oxygen Concentration, pH, Phosphate Concentration, Salinity, Silicate Concentration, Turbidity, Water Temperature"
FOTS_576,Flic-en-Flac Mauri,Flic-en-Flac Mauritius,Fixed Ocean Time Series,-20.3074,57.3612,http://moi.govmu.org/,"Indian Ocean, Indian Ocean",Mauritius,UOM,unassigned,,http://moi.govmu.org/,"Alkalinity (total), pH"
FOTS_24,"Fogarty Creek, OR","Fogarty Creek, OR",Fixed Ocean Time Series,44.84,-124.06,http://omegas.science.oregonstate.edu/,North Pacific Ocean,US,OSU,unassigned,,http://omegas.science.oregonstate.edu/,"CO2 Water, pH"
STS_212,Forteleza to PIRAT,Forteleza to PIRATA Mooring,Ship-based Time Series,-3.5 :: 15.0,-38.0 :: -38.0,,South Atlantic Ocean,Brazil,INPE,unassigned,,,CO2 Water
STS_213,Fram Strait,Fram Strait,Ship-based Time Series,78.833 :: 78.833,-10.0 :: 0.0,,"Greenland Sea, Arctic Ocean",Norway,IMR,unassigned,,,"Alkalinity (total), Dissolved Inorg. Carbon, Salinity, Water Temperature"
VOS_251,France-Brazil,France-Brazil,Volunteer Observing Ship,-23.083 :: 51.665,-43.746 :: 2.665,http://www.ipsl.fr/en/Organisation/IPSL-Labs/LOCEAN,South Atlantic Ocean,France,IRD,unassigned,,http://www.ipsl.fr/en/Organisation/IPSL-Labs/LOCEAN,"CO2 Air, CO2 Water"
VOS_252,France-Guiana,France-Guiana,Volunteer Observing Ship,5.497 :: 51.354,-52.418 :: 1.862,http://www.ipsl.fr/en/Organisation/IPSL-Labs/LOCEAN,"North Sea, North Atlantic Ocean",France,IRD,unassigned,,http://www.ipsl.fr/en/Organisation/IPSL-Labs/LOCEAN,"CO2 Air, CO2 Water"
FOTS_25,French Frigate Sho,French Frigate Shoals,Fixed Ocean Time Series,23.74,-166.26,http://www.pmel.noaa.gov/co2/story/Buoys+and+Autonomous+Systems,North Pacific Ocean,US,NOAA,unassigned,,http://www.pmel.noaa.gov/co2/story/Buoys+and+Autonomous+Systems,
STS_X_271,Fugloya-Bjornoya (,Fugloya-Bjornoya (Western Barents Sea),Ship-based Time Series,74.000000 :: 74.010000,19.400000 :: 19.410000,,"Norwegian Sea, North Atlantic Ocean",Norway,IMR,unassigned,,,"Alkalinity (total), Chlorophyll, Dissolved Inorg. Carbon, Phytoplankton, Salinity, Water Temperature, Zooplankton"
M_561,GA01SUMO: Global A,GA01SUMO: Global Argentine Basin Apex Surface Mooring,Mooring,-42.9204,-42.4409,http://oceanobservatories.org/site/ga01sumo/,South Atlantic Ocean,US,OOI,unassigned,,http://oceanobservatories.org/site/ga01sumo/,"Chlorophyll, CO2 Air, CO2 Water, Current Speed, Nitrate, Oxygen Concentration, pH, Salinity, Water Temperature"
M_642,GA03FLMA: Global A,GA03FLMA: Global Argentine Basin Flanking Subsurface Mooring A,Mooring,-42.4921,-42.8802,https://oceanobservatories.org/site/ga03flma/,South Atlantic Ocean,US,OOI,unassigned,,https://oceanobservatories.org/site/ga03flma/,"Chlorophyll, Current Speed, Oxygen Concentration, pH, Salinity, Water Temperature"
M_643,GA03FLMB: Global A,GA03FLMB: Global Argentine Basin Flanking Subsurface Mooring B,Mooring,-42.496,-42.125,https://oceanobservatories.org/site/ga03flmb/,South Atlantic Ocean,US,OOI,unassigned,,https://oceanobservatories.org/site/ga03flmb/,"Chlorophyll, Current Speed, Oxygen Concentration, pH, Salinity, Water Temperature"
VOS_589,GEOMAR,GEOMAR,Volunteer Observing Ship,46.27 :: 51.68,-53.53 :: -10.04,http://www.geomar.de/en/research/expeditionen/,North Atlantic Ocean,Germany,GEOMAR,unassigned,,http://www.geomar.de/en/research/expeditionen/,"CO2 Water, Oxygen Concentration, Salinity, Water Temperature"
M_566,GI01SUMO: Global I,GI01SUMO: Global Irminger Sea Apex Surface Mooring,Mooring,59.9341,-39.4673,http://oceanobservatories.org/site/gi01sumo/,North Atlantic Ocean,US,OOI,unassigned,,http://oceanobservatories.org/site/gi01sumo/,"Chlorophyll, CO2 Air, CO2 Water, Current Speed, Nitrate, Oxygen Concentration, pH, Salinity, Water Temperature"
M_644,GI03FLMA: Global I,GI03FLMA: Global Irminger Sea Flanking Subsurface Mooring A ,Mooring,59.8177,-39.8412,http://oceanobservatories.org/site/GI03FLMA/,North Atlantic Ocean,US,OOI,unassigned,,http://oceanobservatories.org/site/GI03FLMA/,"Chlorophyll, Current Speed, Oxygen Concentration, pH, Salinity, Water Temperature"
M_645,GI03FLMB: Global I,GI03FLMB: Global Irminger Sea Flanking Subsurface Mooring B,Mooring,59.7155,-39.3148,http://oceanobservatories.org/site/gi03flmb/,North Atlantic Ocean,US,OOI,unassigned,,http://oceanobservatories.org/site/gi03flmb/,"Chlorophyll, Current Speed, Oxygen Concentration, pH, Salinity, Water Temperature"
STS_214,GOMECC,GOMECC,Ship-based Time Series,25.19 :: 42.94,-90.81 :: -68.52,http://www.aoml.noaa.gov/ocd/ocdweb/occ.html,"Gulf of Mexico, North Atlantic Ocean",US,"NOAA, AOML",unassigned,,http://www.aoml.noaa.gov/ocd/ocdweb/occ.html,"Alkalinity (total), CO2 Water, Colored DOM, Dissolved Inorg. Carbon, Oxygen Concentration, pH, Phytoplankton, Salinity, Water Temperature"
M_562,GP03FLMA: Global S,GP03FLMA: Global Station Papa Flanking Subsurface Mooring A,Mooring,49.9743,-144.2397,http://oceanobservatories.org/site/gp03flma/,North Pacific Ocean,US,OOI,unassigned,,http://oceanobservatories.org/site/gp03flma/,"Chlorophyll, Current Speed, Oxygen Concentration, pH, Salinity, Water Temperature"
M_639,GP03FLMB: Global S,GP03FLMB: Global Station Papa Flanking Subsurface Mooring B,Mooring,50.3293,-144.398,http://oceanobservatories.org/site/gp03flmb/,North Pacific Ocean,US,OOI,unassigned,,http://oceanobservatories.org/site/gp03flmb/,"Chlorophyll, Current Speed, Oxygen Concentration, pH, Salinity, Water Temperature"
M_572,GS01SUMO: Global S,GS01SUMO: Global Southern Ocean Apex Surface Mooring,Mooring,-54.4076,-89.3567,http://oceanobservatories.org/site/gs01sumo/,"Southern Ocean, South Pacific Ocean",US,OOI,unassigned,,http://oceanobservatories.org/site/gs01sumo/,"Chlorophyll, CO2 Air, CO2 Water, Current Speed, Nitrate, Oxygen Concentration, pH, Salinity, Water Temperature"
M_640,GS03FLMA: Global S,GS03FLMA: Global Southern Ocean Flanking Subsurface Mooring A,Mooring,-54.1042,-89.6542,https://oceanobservatories.org/site/gs03flma/,"Southern Ocean, South Pacific Ocean",US,OOI,unassigned,,https://oceanobservatories.org/site/gs03flma/,"Chlorophyll, Current Speed, Oxygen Concentration, pH, Salinity, Water Temperature"
M_641,GS03FLMB: Global S,GS03FLMB: Global Southern Ocean Flanking Subsurface Mooring B,Mooring,-54.0803,-88.9318,https://oceanobservatories.org/site/gs03flmb/,"Southern Ocean, South Pacific Ocean",US,OOI,unassigned,,https://oceanobservatories.org/site/gs03flmb/,"Chlorophyll, Current Speed, Oxygen Concentration, pH, Salinity, Water Temperature"
FOTS_26,Galapagos,Galapagos,Fixed Ocean Time Series,-0.69,-90.66,http://www.pmel.noaa.gov/co2/story/Buoys+and+Autonomous+Systems,South Pacific Ocean,US,NOAA,unassigned,,http://www.pmel.noaa.gov/co2/story/Buoys+and+Autonomous+Systems,
STS_X_302,Gaspe Current (Gul,Gaspe Current (Gulf of St Lawrence),Ship-based Time Series,49.200000 :: 49.210000,-66.200000 :: -66.190000,,"Northwest Atlantic Shelf, North Atlantic Ocean",Canada,NA,unassigned,,,"Chlorophyll, Phytoplankton, Water Temperature, Zooplankton"
STS_X_287,Gdansk Basin,Gdansk Basin,Ship-based Time Series,54.000000 :: 54.010000,19.000000 :: 19.010000,,"Baltic Sea, North Atlantic Ocean",Poland,NA,unassigned,,,"Alkalinity (total), Ammonium Concentration, Bacteria, Chlorophyll, Cyanobacteria, Dissolved Inorg. Carbon, Nitrate, Nitrite Concentration, Oxygen Concentration, pH, Phosphate Concentration, Phytoplankton, Primary production, Salinity, Silicate Concentration, Water Depth, Water Temperature, Zooplankton"
STS_X_303,Greenland Shelf an,Greenland Shelf and Slope,Ship-based Time Series,60.400000 :: 60.410000,-48.500000 :: -48.490000,,"Davis Strait, North Atlantic Ocean",Canada,NA,unassigned,,,"Ammonium Concentration, Bacteria, Chlorophyll, Cyanobacteria, Nitrate, Nitrite Concentration, Oxygen Concentration, Particulate Organic Carbon, Particulate Organic Nitrogen, Particulate Organic Phosphorus, Phosphate Concentration, Phytoplankton, Salinity, Silicate Concentration, Water Depth, Water Temperature, Zooplankton"
STS_X_511,Guadiana Estuary (,Guadiana Estuary (southwest Iberian Peninsula),Ship-based Time Series,37.174900 :: 37.184900,-7.407800 :: -7.397800,,"Bay of Biscay and western Iberian Shelf, North Atlantic Ocean",Portugal,NA,unassigned,,,"Ammonium Concentration, Bacteroides bovine source, Chlorophyll, Cyanobacteria, Nitrate, Nitrite Concentration, Phosphate Concentration, Phytoplankton, Primary production, Salinity, Silicate Concentration, Water Temperature, Zooplankton"
STS_X_277,Gulf of Finland Re,Gulf of Finland Region: LL3A+LL7+LL12,Ship-based Time Series,59.600000 :: 59.610000,24.400000 :: 24.410000,,"Gulf of Finland, North Atlantic Ocean",Finland,NA,unassigned,,,"Ammonium Concentration, Chlorophyll, Cyanobacteria, Nitrate, Nitrite Concentration, Oxygen Concentration, Phosphate Concentration, Phytoplankton, Salinity, Silicate Concentration, Water Depth, Water Temperature, Zooplankton"
OP_424,Gulf of Guinea,Gulf of Guinea,Other Platform,5.46,0.03,,"Gulf of Guinea, North Atlantic Ocean",Ghana,NA,unassigned,,,Zooplankton
STS_X_366,Gulf of Lyon (Nort,Gulf of Lyon (North-west Mediterranean Coastal),Ship-based Time Series,42.480000 :: 42.490000,3.140000 :: 3.150000,,"Mediterranean Sea, North Atlantic Ocean",France,NA,unassigned,,,"Alkalinity (total), Ammonium Concentration, Bacteria, Chlorophyll, CO2 Water, Cyanobacteria, Dissolved Inorg. Carbon, Dissolved Organic Carbon, Nitrate, Nitrite Concentration, Oxygen Concentration, Particulate Organic Carbon, Particulate Organic Nitrogen, Particulate Organic Phosphorus, pH, Phosphate Concentration, Phytoplankton, Primary production, Salinity, Silicate Concentration, Water Depth, Water Temperature, Zooplankton"
STS_X_367,Gulf of Lyon (Nort,Gulf of Lyon (North-west Mediterranean Offshore),Ship-based Time Series,42.450000 :: 42.460000,3.530000 :: 3.540000,,"Mediterranean Sea - Western Basin, North Atlantic Ocean",France,NA,unassigned,,,
OP_405,Gulf of Maine Nort,Gulf of Maine North Atlantic Time-series Study (GNATS),Other Platform,43.75,-70.2,,North Atlantic Ocean,US,NA,unassigned,,,"Chlorophyll, Dissolved Inorg. Carbon, Dissolved Organic Carbon, Nitrate, Nitrite Concentration, Particulate Organic Carbon, Phosphate Concentration, Phytoplankton, Primary production, Salinity, Silicate Concentration, Water Temperature"
STS_X_374,Gulf of Naples LTE,Gulf of Naples LTER-MC (Tyrrhenian Sea),Ship-based Time Series,40.800000 :: 40.810000,14.250000 :: 14.260000,,"Tyrrhenian Sea, North Atlantic Ocean",Italy,NA,unassigned,,,"Ammonium Concentration, Bacteria, Chlorophyll, Cyanobacteria, Dissolved Organic Carbon, Dissolved Organic Nitrogen, Dissolved Organic Phosphorus, Nitrate, Nitrite Concentration, Oxygen Concentration, Particulate Organic Carbon, Particulate Organic Nitrogen, Particulate Organic Phosphorus, Phosphate Concentration, Phytoplankton, Salinity, Silicate Concentration, Water Depth, Water Temperature, Zooplankton"
STS_X_375,Gulf of Trieste (N,Gulf of Trieste (Northern Adriatic Sea) C1-LTER,Ship-based Time Series,45.700800 :: 45.710800,13.710000 :: 13.720000,http://nettuno.ogs.trieste.it/ilter/GoTTs/en_index.html,"Adriatic Sea, North Atlantic Ocean",Italy,OGS,unassigned,,http://nettuno.ogs.trieste.it/ilter/GoTTs/en_index.html,"Ammonium Concentration, Chlorophyll, CO2 Water, Dissolved Organic Carbon, Nitrate, Nitrite Concentration, Oxygen Concentration, Particulate Organic Carbon, Particulate Organic Nitrogen, pH, Phosphate Concentration, Phytoplankton, Salinity, Silicate Concentration, Water Temperature, Zooplankton"
FOTS_28,H01,H01,Fixed Ocean Time Series,32.9,34.92,http://www.ocean.org.il/MainPageEng.asp,"Mediterranean Sea - Eastern Basin, North Atlantic Ocean",Israel,NIOLR,unassigned,,http://www.ocean.org.il/MainPageEng.asp,"Alkalinity (total), Chlorophyll, Oxygen Concentration, pH, Salinity, Water Temperature"
FOTS_29,H02,H02,Fixed Ocean Time Series,32.92,34.88,http://www.ocean.org.il/MainPageEng.asp,"Mediterranean Sea - Eastern Basin, North Atlantic Ocean",Israel,NIOLR,unassigned,,http://www.ocean.org.il/MainPageEng.asp,"Alkalinity (total), Chlorophyll, Oxygen Concentration, pH, Salinity, Water Temperature"
FOTS_30,H03,H03,Fixed Ocean Time Series,32.93,34.85,http://www.ocean.org.il/MainPageEng.asp,"Mediterranean Sea - Eastern Basin, North Atlantic Ocean",Israel,NIOLR,unassigned,,http://www.ocean.org.il/MainPageEng.asp,"Alkalinity (total), Chlorophyll, Oxygen Concentration, pH, Salinity, Water Temperature"
FOTS_31,H04,H04,Fixed Ocean Time Series,32.95,34.75,http://www.ocean.org.il/MainPageEng.asp,"Mediterranean Sea - Eastern Basin, North Atlantic Ocean",Israel,NIOLR,unassigned,,http://www.ocean.org.il/MainPageEng.asp,"Alkalinity (total), Chlorophyll, Oxygen Concentration, pH, Salinity, Water Temperature"
FOTS_32,H05,H05,Fixed Ocean Time Series,33,34.5,http://www.ocean.org.il/MainPageEng.asp,"Mediterranean Sea - Eastern Basin, North Atlantic Ocean",Israel,NIOLR,unassigned,,http://www.ocean.org.il/MainPageEng.asp,"Alkalinity (total), Chlorophyll, Oxygen Concentration, pH, Salinity, Water Temperature"
FOTS_33,H06,H06,Fixed Ocean Time Series,33.15,34.16,http://www.ocean.org.il/MainPageEng.asp,"Mediterranean Sea - Eastern Basin, North Atlantic Ocean",Israel,NIOLR,unassigned,,http://www.ocean.org.il/MainPageEng.asp,"Alkalinity (total), Chlorophyll, Oxygen Concentration, pH, Salinity, Water Temperature"
FOTS_34,HB2,HB2,Fixed Ocean Time Series,32.63,34.9197,http://www.ocean.org.il/MainPageEng.asp,"Mediterranean Sea - Eastern Basin, North Atlantic Ocean",Israel,NIOLR,unassigned,,http://www.ocean.org.il/MainPageEng.asp,"Alkalinity (total), Chlorophyll, Oxygen Concentration, pH, Salinity, Water Temperature"
